City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
344,Yeppoon,AU,-23.1333,150.7333,71.38,59,15,5.77,few clouds
345,Krasnoselkup,RU,65.7,82.4667,31.33,93,100,20.65,overcast clouds
346,Lompoc,US,34.6391,-120.4579,52.79,90,100,13.8,overcast clouds
347,Mahebourg,MU,-20.4081,57.7,77.29,94,75,11.5,broken clouds
348,Nikolsk,RU,53.7189,46.0712,30.58,86,78,4.32,broken clouds
349,Shashi,CN,30.3072,112.2447,60.6,95,100,14.7,overcast clouds
350,Raudeberg,NO,61.9875,5.1352,38.07,77,18,14.34,light rain
351,Puri,IN,19.8,85.85,82.92,91,12,16.75,few clouds
352,Borger,NL,52.9233,6.7931,48.78,64,100,8.61,overcast clouds
353,Fukue,JP,32.6881,128.8419,62.62,93,67,8.52,broken clouds
354,Concordia,AR,-31.393,-58.0209,58.78,46,85,14.0,overcast clouds
355,Belebey,RU,54.1167,54.1167,33.76,99,100,13.58,light snow
356,Luau,AO,-10.7073,22.2247,72.18,85,100,3.76,light rain
357,Harlingen,US,26.1906,-97.6961,77.09,86,100,16.11,overcast clouds
358,Tulum,MX,20.2167,-87.4667,82.65,63,4,12.93,clear sky
359,Grindavik,IS,63.8424,-22.4338,39.67,70,75,13.8,broken clouds
360,Nizhniy Tsasuchey,RU,50.5167,115.1333,21.07,36,61,5.03,broken clouds
361,Kavaratti,IN,10.5669,72.642,83.82,71,5,5.53,clear sky
362,Agbor,NG,6.2518,6.1934,101.7,23,100,4.65,overcast clouds
363,Abha,SA,18.2164,42.5053,71.42,43,20,12.66,few clouds
364,Brae,GB,60.3964,-1.353,39.92,60,99,19.82,overcast clouds
365,San Policarpo,PH,12.1791,125.5072,79.75,84,9,10.09,clear sky
366,Casino,AU,-28.8667,153.05,68.77,94,88,4.61,overcast clouds
367,Pak Phanang,TH,8.3511,100.202,83.34,71,1,3.83,clear sky
368,Dordrecht,NL,51.81,4.6736,55.08,60,100,3.0,overcast clouds
369,Neryungri,RU,56.6709,124.6491,12.65,95,100,4.83,light snow
370,Maloy,NO,61.9353,5.1136,38.93,77,19,15.12,few clouds
371,Tashtagol,RU,52.7657,87.8894,21.31,97,80,1.5,light snow
372,Itanhem,BR,-17.1664,-40.33,86.67,47,3,5.57,clear sky
373,Yabrud,SY,33.9674,36.6574,53.89,41,2,6.58,clear sky
374,Bilma,NE,18.6853,12.9164,94.51,2,34,10.78,scattered clouds
375,Matay,EG,28.419,30.7792,83.61,8,0,12.82,clear sky
376,Saint George,US,37.1041,-113.5841,50.79,83,0,0.0,clear sky
377,Port Augusta,AU,-32.5,137.7667,62.58,67,73,20.13,broken clouds
378,Fort Nelson,CA,58.8053,-122.7002,31.59,74,100,4.61,overcast clouds
379,Sept-Iles,CA,50.2001,-66.3821,36.12,51,20,14.97,few clouds
380,Suntar,RU,62.1444,117.6319,13.75,97,98,4.52,overcast clouds
381,Lavrentiya,RU,65.5833,-171.0,1.44,93,99,6.91,overcast clouds
382,Kununurra,AU,-15.7667,128.7333,76.98,88,91,3.44,overcast clouds
383,Faya,SA,18.3851,42.4509,71.71,31,0,9.8,clear sky
384,Leiyang,CN,26.4024,112.8591,66.02,96,100,5.77,moderate rain
385,Islamkot,PK,24.6997,70.177,86.85,23,0,12.44,clear sky
386,Hambantota,LK,6.1241,81.1185,80.94,94,40,9.22,scattered clouds
387,Palmerston,AU,-12.486,130.9833,82.38,86,20,5.75,few clouds
388,Palu,ID,-0.8917,119.8707,76.06,93,98,2.82,overcast clouds
389,Gushikawa,JP,26.3544,127.8686,72.63,96,40,6.91,scattered clouds
390,Januaria,BR,-15.4833,-44.3667,93.56,30,9,4.45,clear sky
391,Maarianhamina,AX,60.0973,19.9348,33.66,55,75,12.66,broken clouds
392,Ust-Omchug,RU,61.15,149.6333,-0.53,97,100,4.52,overcast clouds
393,Orchard Homes,US,46.8633,-114.0484,39.27,82,0,1.01,clear sky
394,Barranco,PA,9.5167,-82.7,84.34,61,100,2.04,overcast clouds
395,Vila,PT,42.0304,-8.1588,53.71,52,94,7.58,overcast clouds
396,Asyut,EG,27.181,31.1837,85.91,6,2,13.78,clear sky
397,Alekseyevsk,RU,57.8406,108.3492,18.36,91,38,5.88,scattered clouds
398,Zheleznodorozhnyy,RU,55.7503,38.0042,34.32,77,75,1.28,broken clouds
399,Witu,KE,-2.3889,40.4382,86.16,76,93,10.58,moderate rain
400,Oriximina,BR,-1.7656,-55.8661,73.69,97,100,1.43,light rain
401,Providencia,MX,28.7167,-111.5833,60.66,56,0,3.91,clear sky
402,Merzifon,TR,40.8733,35.4631,56.66,47,40,9.22,scattered clouds
403,Erenhot,CN,43.6475,111.9767,35.82,41,94,13.58,overcast clouds
404,Zimapan,MX,20.75,-99.35,70.27,24,14,8.81,few clouds
405,Lata,PT,40.1629,-8.3327,59.81,49,2,14.83,clear sky
406,Chute-Aux-Outardes,CA,49.1168,-68.399,28.38,54,0,8.05,clear sky
407,Prieska,ZA,-29.6641,22.7474,82.31,35,100,24.0,overcast clouds
408,Olafsvik,IS,64.8945,-23.7142,37.09,77,94,7.76,overcast clouds
409,Udachnyy,RU,66.4167,112.4,-0.72,98,90,5.1,overcast clouds
410,Maradi,NE,13.5,7.1017,98.82,3,100,0.0,dust
411,Westport,US,41.1415,-73.3579,39.29,35,0,9.22,clear sky
412,Tres Picos,MX,15.8667,-93.5333,83.88,55,47,4.59,scattered clouds
413,Moose Factory,CA,51.2585,-80.6094,24.8,50,0,9.22,clear sky
414,Paris,FR,48.8534,2.3488,58.86,80,100,9.22,mist
415,Samarai,PG,-10.6167,150.6667,81.84,78,75,9.66,broken clouds
416,Tiznit,MA,29.5833,-9.5,61.27,61,0,18.86,clear sky
417,Neka,IR,36.6508,53.299,62.11,59,0,6.91,clear sky
418,Amahai,ID,-3.3333,128.9167,78.4,85,78,3.53,broken clouds
419,Quang Ngai,VN,15.1167,108.8,74.57,97,100,5.46,overcast clouds
420,Tilichiki,RU,60.4667,166.1,6.87,89,100,7.87,overcast clouds
421,Hays,US,30.0502,-98.0336,67.44,55,1,7.0,clear sky
422,Biak,ID,-0.9131,122.8766,77.23,82,100,2.98,overcast clouds
423,Lerwick,GB,60.1545,-1.1494,37.4,62,99,20.8,overcast clouds
424,Tra Vinh,VN,9.9347,106.3453,79.09,84,100,9.51,light rain
425,Bubaque,GW,11.2833,-15.8333,77.65,78,1,13.69,clear sky
426,Antalaha,MG,-14.9003,50.2788,78.49,82,25,9.55,light rain
427,Tigil,RU,57.8,158.6667,3.45,95,19,3.49,few clouds
428,Calama,CL,-22.4667,-68.9333,66.69,20,0,6.91,clear sky
429,Kondinskoye,RU,59.6481,67.41,25.57,91,100,7.85,overcast clouds
430,Santo Antonio Do Ica,BR,-3.1022,-67.9397,77.72,84,100,1.07,overcast clouds
431,Siloam Springs,US,36.1881,-94.5405,58.48,99,100,4.61,light rain
432,Penzance,GB,50.1186,-5.5371,54.28,87,40,9.22,haze
433,Oussouye,SN,12.485,-16.5469,102.38,23,40,9.66,scattered clouds
434,Mocuba,MZ,-16.8392,36.9856,75.45,91,64,4.36,light rain
435,Kilindoni,TZ,-7.9139,39.6668,79.54,82,100,8.55,overcast clouds
436,Majagual,CO,8.5389,-74.6204,76.3,87,100,0.78,overcast clouds
437,Fujin,CN,47.26,132.0322,28.36,63,0,11.68,clear sky
438,Namatanai,PG,-3.6667,152.4333,80.15,82,22,6.62,few clouds
439,Vostok,RU,46.4856,135.8833,9.66,94,13,4.52,few clouds
440,Dongzhen,CN,22.3797,110.9389,75.18,85,81,0.67,broken clouds
441,Mae Hong Son,TH,19.3003,97.9685,77.9,37,4,2.19,clear sky
442,Moita Bonita,BR,-10.5775,-37.3428,88.47,47,77,9.24,broken clouds
443,Ulagan,RU,50.6321,87.9563,10.24,88,63,3.4,broken clouds
444,Alice Town,BS,25.7167,-79.3,75.18,68,0,20.45,clear sky
445,Opuwo,NA,-18.0607,13.84,89.13,23,19,5.3,few clouds
446,Panaba,MX,21.2833,-88.2667,85.82,47,11,18.72,few clouds
447,Conceicao Do Araguaia,BR,-8.2578,-49.2647,84.85,72,100,1.66,overcast clouds
448,Barcelos,PT,41.5388,-8.6151,63.91,56,7,13.96,clear sky
449,Atikokan,CA,48.7555,-91.6216,29.12,96,100,3.98,snow
450,Rognan,NO,67.0953,15.3878,35.76,66,100,6.53,overcast clouds
451,Coro,VE,11.4045,-69.6734,84.58,56,26,16.98,scattered clouds
452,Bad Reichenhall,DE,47.7333,12.8833,57.09,68,40,6.91,scattered clouds
453,Ostrovnoy,RU,68.0531,39.5131,19.47,84,100,7.0,overcast clouds
454,Aktau,KZ,43.65,51.2,55.98,46,96,9.4,overcast clouds
455,Sokoni,TZ,-6.4333,39.55,87.66,77,98,11.03,light rain
456,Khilok,RU,51.3674,110.4676,9.28,87,3,3.27,clear sky
457,Sobolevo,RU,54.4299,31.8996,34.41,66,100,3.06,overcast clouds
458,Thessaloniki,GR,40.6403,22.9439,66.7,59,20,10.36,few clouds
459,Kruisfontein,ZA,-34.0033,24.7314,68.88,71,100,8.77,overcast clouds
460,Saint-Joseph,RE,-21.3667,55.6167,75.58,82,53,18.3,light rain
461,Qaqortoq,GL,60.7167,-46.0333,37.83,63,17,2.55,few clouds
462,Zachary,US,30.6485,-91.1565,75.92,86,100,18.41,overcast clouds
463,Saldanha,ZA,-33.0117,17.9442,71.65,67,100,8.28,overcast clouds
464,Crotone,IT,39.0851,17.1178,58.57,81,100,22.46,overcast clouds
465,Havre-Saint-Pierre,CA,50.2334,-63.5986,37.76,70,100,13.8,overcast clouds
466,Mao,ES,39.8885,4.2658,54.16,94,100,21.85,mist
467,Guilin,CN,25.2819,110.2864,64.51,97,100,1.32,overcast clouds
468,Isangel,VU,-19.55,169.2667,79.36,87,89,8.12,overcast clouds
469,Chunar,IN,25.1333,82.9,89.65,10,0,6.2,clear sky
470,Morant Bay,JM,17.8815,-76.4093,85.71,70,16,9.95,few clouds
471,Douentza,ML,14.9951,-2.9517,103.46,3,28,9.04,scattered clouds
472,Aleksandrovskiy Zavod,RU,50.9237,117.9374,8.82,66,3,3.74,clear sky
473,Prince Rupert,CA,54.3161,-130.3201,42.89,75,100,10.36,overcast clouds
474,San Rafael,AR,-34.6177,-68.3301,54.23,20,0,5.44,clear sky
475,Tongzi,CN,28.7829,105.0877,59.76,88,100,7.58,light rain
476,Ludvika,SE,60.1496,15.1878,38.34,35,100,7.11,overcast clouds
477,Kalevala,RU,65.2,31.1667,24.26,81,100,6.06,light snow
478,Pitimbu,BR,-7.4706,-34.8086,88.39,70,100,12.48,overcast clouds
479,Vao,NC,-22.6667,167.4833,78.39,86,72,16.87,broken clouds
480,Gaoua,BF,10.2992,-3.2508,105.96,12,40,1.48,scattered clouds
481,Makakilo City,US,21.3469,-158.0858,72.28,82,0,5.75,clear sky
482,Camopi,GF,3.1655,-52.3158,82.76,66,98,5.26,overcast clouds
483,Greenville,US,35.6127,-77.3663,57.22,46,100,8.05,overcast clouds
484,Huarmey,PE,-10.0681,-78.1522,73.8,76,98,9.4,overcast clouds
485,Tabas,IR,33.5959,56.9244,69.96,12,0,4.29,clear sky
486,Sao Joao Da Barra,BR,-21.6403,-41.0511,86.09,72,0,8.48,clear sky
487,Yining,CN,29.0361,114.5636,60.39,98,100,3.18,overcast clouds
488,Esperance,AU,-33.8667,121.9,64.24,71,100,16.6,overcast clouds
489,Mahalapye,BW,-23.1041,26.8142,82.44,27,14,5.66,few clouds
490,San Jose,US,37.3394,-121.895,52.54,81,100,6.91,overcast clouds
491,Leshukonskoye,RU,64.8989,45.7622,19.65,83,87,2.51,overcast clouds
492,Verkh-Usugli,RU,52.7,115.1667,4.75,90,12,4.21,few clouds
493,Gumdag,TM,39.2061,54.5906,66.16,25,2,12.8,clear sky
494,Katsuura,JP,35.1333,140.3,60.26,90,100,17.16,overcast clouds
495,Isiro,CD,2.7739,27.616,76.21,66,92,2.66,overcast clouds
496,Hong Gai,VN,20.956,107.0946,71.51,96,96,5.26,overcast clouds
497,Nizhniy Baskunchak,RU,48.2198,46.8311,56.08,52,100,8.77,overcast clouds
498,Brigham City,US,41.5102,-112.0155,47.53,48,0,5.01,clear sky
499,Port Macquarie,AU,-31.4333,152.9167,67.89,94,100,14.97,overcast clouds
500,Adrar,MR,20.5022,-10.0711,87.78,20,100,13.0,overcast clouds
501,Kalaleh,IR,37.3807,55.4916,74.8,60,0,4.61,clear sky
502,Linda,US,39.1277,-121.5508,55.27,88,100,11.5,overcast clouds
503,Port-Gentil,GA,-0.7193,8.7815,85.96,74,20,11.5,few clouds
504,Havoysund,NO,70.9963,24.6622,30.43,78,100,25.84,light snow
505,Dicabisagan,PH,17.0818,122.4157,77.13,88,22,1.88,few clouds
506,Gasa,PS,31.5,34.4667,66.88,67,62,8.34,broken clouds
507,Filingue,NE,14.3521,3.3168,101.03,2,100,8.19,overcast clouds
508,Lasa,IT,46.6166,10.7002,46.36,98,100,3.31,overcast clouds
509,San Quintin,MX,30.4833,-115.95,57.76,77,0,9.95,clear sky
510,Banjar,ID,-8.19,114.9675,78.28,90,93,1.25,overcast clouds
511,Cap Malheureux,MU,-19.9842,57.6142,75.47,85,90,5.99,moderate rain
512,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,83.68,70,81,9.86,broken clouds
513,Cairns,AU,-16.9167,145.7667,71.55,81,100,3.44,overcast clouds
514,Poddorye,RU,57.4695,31.1156,30.06,54,81,6.31,broken clouds
515,Nikolayevka,RU,53.1257,47.2041,32.99,89,100,3.15,overcast clouds
516,Nayoro,JP,44.3506,142.4578,26.42,94,100,3.06,overcast clouds
517,Aden,YE,12.7794,45.0367,81.01,64,33,5.61,scattered clouds
518,Monticello,US,45.3055,-93.7941,33.85,92,100,9.22,light snow
519,Krasnoyarskiy,RU,51.965,59.8967,35.42,95,100,22.17,overcast clouds
520,Houma,US,29.5958,-90.7195,75.99,83,100,14.0,overcast clouds
521,Labuhan,ID,-6.8844,112.2051,80.67,81,36,1.5,scattered clouds
522,Sault Sainte Marie,CA,46.5168,-84.3333,30.76,82,100,18.41,snow
523,Port Blair,IN,11.6667,92.75,84.24,74,40,2.3,mist
524,Tambopata,PE,-12.7333,-69.1833,80.49,78,75,6.91,broken clouds
525,Vung Tau,VN,10.346,107.0843,75.58,93,100,15.32,heavy intensity rain
526,Muncar,ID,-8.4333,114.3333,78.17,87,73,3.18,broken clouds
527,Buchanan,LR,5.8808,-10.0467,85.64,66,61,10.04,broken clouds
528,Mount Isa,AU,-20.7333,139.5,78.57,22,2,8.05,light rain
529,Umarkot,PK,25.3616,69.7362,93.07,9,0,7.72,clear sky
530,High Level,CA,58.5169,-117.136,28.51,80,75,6.91,broken clouds
531,Naron,ES,43.5167,-8.1528,59.56,66,30,7.83,scattered clouds
532,Namibe,AO,-15.1961,12.1522,77.63,61,20,17.27,few clouds
533,Zabol,AF,32.25,67.25,57.11,21,0,13.71,clear sky
534,Nioro,GM,13.35,-15.75,104.77,11,34,8.84,scattered clouds
535,Andilamena,MG,-17.0167,48.5833,65.98,89,97,9.53,overcast clouds
536,San Luis,AR,-33.295,-66.3356,56.01,18,0,9.15,clear sky
537,Puerto Madryn,AR,-42.7692,-65.0385,56.12,39,7,22.32,clear sky
538,Carauari,BR,-4.8828,-66.8958,80.83,79,73,3.27,broken clouds
539,Hukeri,IN,16.2333,74.6,82.0,53,0,13.11,clear sky
540,Lamu,KE,-2.2717,40.902,86.22,75,70,14.14,broken clouds
541,Beisfjord,NO,68.3751,17.5988,32.05,82,100,7.54,light snow
542,Kota Kinabalu,MY,5.9749,116.0724,83.88,89,20,0.0,thunderstorm
543,Manta,EC,-0.95,-80.7333,76.78,94,100,2.3,overcast clouds
544,Bhakkar,PK,31.6253,71.0657,83.5,10,0,7.38,clear sky
545,Mumford,GH,5.2618,-0.759,84.24,72,86,11.07,overcast clouds
546,Batagay,RU,67.6333,134.6333,-7.76,100,98,0.16,overcast clouds
547,Lumeje,AO,-11.55,20.7833,73.09,78,78,5.46,light rain
548,Dashitou,CN,43.3067,128.5114,30.22,55,95,3.87,overcast clouds
549,Flagstaff,US,35.1981,-111.6513,39.56,85,75,8.05,broken clouds
550,Belaya Gora,RU,68.5333,146.4167,-20.99,100,73,2.01,broken clouds
551,Willmar,US,45.1219,-95.0433,32.02,90,75,12.66,broken clouds
552,Qiyang,CN,26.5911,111.8474,64.47,95,100,5.7,overcast clouds
553,Klyuchi,RU,52.2667,79.1667,33.6,93,56,14.65,broken clouds
554,Reporoa,NZ,-38.4333,176.35,58.41,98,9,2.59,clear sky
555,Kaeo,NZ,-35.1,173.7833,59.32,95,28,3.04,scattered clouds
556,Fairbanks,US,64.8378,-147.7164,24.76,70,100,11.5,overcast clouds
557,Burnie,AU,-41.0667,145.9167,52.92,73,73,6.91,broken clouds
558,Santa Cruz De La Palma,ES,28.6835,-17.7642,68.14,68,20,10.36,few clouds
559,Karmaskaly,RU,54.3709,56.1837,35.51,99,100,15.41,overcast clouds
560,Revda,RU,56.801,59.9303,33.21,95,100,17.07,light snow
561,Christchurch,NZ,-43.5333,172.6333,60.94,94,100,8.05,mist
562,Moyo,UG,3.6609,31.7247,77.88,56,91,3.22,overcast clouds
563,Guantanamo,CU,20.1444,-75.2092,83.68,50,28,11.99,scattered clouds
564,Koratla,IN,18.8167,78.7167,91.89,12,2,2.01,clear sky
565,Kampene,CD,-3.6,26.6667,76.28,77,97,2.01,light rain
566,Benemerito De Las Americas,MX,16.5167,-90.6439,80.33,68,65,4.18,broken clouds
567,Sosnogorsk,RU,63.6023,53.8817,17.2,92,100,2.68,overcast clouds
568,Mandalgovi,MN,45.7625,106.2708,25.74,36,0,8.34,clear sky
569,Moussoro,TD,13.6408,16.4901,101.3,4,91,10.36,overcast clouds
570,Parlakimidi,IN,18.7667,84.0833,81.18,81,4,3.4,clear sky
571,Kiunga,PG,-6.1219,141.2906,73.15,99,100,1.92,overcast clouds
572,Great Yarmouth,GB,52.6083,1.7305,49.01,84,100,5.14,moderate rain
573,Salsomaggiore Terme,IT,44.8148,9.9796,53.92,90,100,1.72,overcast clouds
574,Nizhniy Odes,RU,63.6445,54.856,12.92,91,99,2.19,overcast clouds
575,Saint Andrews,US,34.0454,-81.1293,64.18,72,100,5.75,overcast clouds
576,Terrak,NO,65.087,12.3715,37.27,67,96,11.5,overcast clouds
577,Rundu,NA,-17.9333,19.7667,77.38,62,84,7.36,light rain
578,Namuac,PH,18.6109,121.1657,78.1,87,23,12.84,few clouds
579,Calbuco,CL,-41.768,-73.1273,52.81,76,37,7.9,scattered clouds
580,Waitati,NZ,-45.75,170.5667,61.81,87,41,5.19,scattered clouds
581,Ahipara,NZ,-35.1667,173.1667,62.91,91,13,3.02,few clouds
582,Shache,CN,38.4167,77.2406,59.47,32,97,6.89,overcast clouds
583,Puerto Suarez,BO,-18.95,-57.8,88.16,55,40,3.44,scattered clouds
584,Pocos De Caldas,BR,-21.7878,-46.5614,75.79,64,0,3.6,clear sky
585,Wewak,PG,-3.5534,143.6268,79.5,86,99,11.72,overcast clouds
586,Ati,TD,13.2154,18.3353,101.89,4,45,7.43,scattered clouds
587,Naberera,TZ,-4.2,36.9333,73.22,59,86,9.69,light rain
588,Lusambo,CD,-4.9667,23.45,74.93,79,100,0.94,overcast clouds
589,Russell,US,32.3502,-85.1999,68.92,70,100,10.33,overcast clouds
590,Ngunguru,NZ,-35.6167,174.5,63.63,83,43,5.06,scattered clouds
591,Newport,GB,51.5877,-2.9984,52.93,80,100,2.95,overcast clouds
592,Mackay,AU,-21.15,149.2,69.78,83,1,6.91,clear sky
593,Mvuma,ZW,-19.2792,30.5283,75.6,36,45,9.24,scattered clouds
594,Slave Lake,CA,55.2834,-114.769,30.18,93,100,3.44,overcast clouds
595,Aksarka,RU,66.5606,67.7975,21.79,96,100,11.95,snow
596,Mbandaka,CD,0.0487,18.2603,83.55,57,86,5.95,overcast clouds
597,Champasak,LA,14.75,106.0,76.64,80,93,3.47,overcast clouds
598,Bima,ID,-8.4667,118.7167,76.32,91,100,3.06,overcast clouds
599,Luba,GQ,3.4568,8.5547,89.49,77,67,6.46,light rain
600,Tres Arroyos,AR,-38.3739,-60.2798,53.35,61,84,21.88,light rain
601,Atherton,GB,53.5237,-2.4935,43.9,81,100,3.0,light rain
602,Rumphi,MW,-11.0186,33.8575,71.37,87,85,5.46,light rain
603,Mirandopolis,BR,-21.1336,-51.1017,89.74,43,0,7.52,clear sky
604,Salym,RU,60.0625,71.4789,26.28,87,100,8.9,overcast clouds
605,Payo,ID,-3.7508,103.6372,74.53,94,90,1.77,overcast clouds
606,Zhigansk,RU,66.7697,123.3711,-5.48,98,75,10.63,broken clouds
607,Hualmay,PE,-11.0964,-77.6139,73.29,75,85,9.35,overcast clouds
608,Derzhavinsk,KZ,51.1,66.3167,35.31,83,76,22.1,broken clouds
609,Montepulciano,IT,43.1017,11.7868,49.59,91,100,5.46,overcast clouds
610,Zaykovo,RU,57.5613,62.7568,34.39,97,100,14.27,light snow
611,Mahibadhoo,MV,3.7833,72.9667,83.08,67,7,1.23,clear sky
612,Lazaro Cardenas,MX,17.9583,-102.2,76.28,57,25,2.51,scattered clouds
613,Muisne,EC,0.6,-80.0333,80.87,79,82,6.67,broken clouds
614,Bang Saphan,TH,11.2126,99.5117,77.07,90,10,3.78,clear sky
615,Tandil,AR,-37.3217,-59.1332,52.72,60,78,21.45,broken clouds
616,Inhambane,MZ,-23.865,35.3833,82.38,65,20,8.05,few clouds
617,Ginir,ET,7.1333,40.7,72.25,22,92,12.1,overcast clouds
618,Eyrarbakki,IS,63.863,-21.1481,39.25,61,55,5.7,broken clouds
619,Praia Da Vitoria,PT,38.7333,-27.0667,65.75,88,75,5.39,broken clouds
620,Tromso,NO,69.6496,18.957,26.62,93,100,16.11,shower snow
621,Hobyo,SO,5.3505,48.5268,82.62,68,3,14.07,clear sky
622,Mooresville,US,35.5849,-80.8101,53.2,84,97,4.7,overcast clouds
623,Alofi,NU,-19.0595,-169.9187,76.89,94,100,1.14,overcast clouds
624,Sibolga,ID,1.7427,98.7792,78.06,81,85,3.27,overcast clouds
625,Belyy Yar,RU,53.6039,91.3903,39.09,55,0,8.95,clear sky
626,Ayan,RU,56.45,138.1667,15.35,75,22,11.14,few clouds
627,Severo-Yeniseyskiy,RU,60.3725,93.0408,26.35,89,100,10.98,light snow
628,Lokosovo,RU,61.1333,74.8167,24.58,82,83,14.09,broken clouds
629,Taonan,CN,45.3333,122.7833,32.54,26,8,1.34,clear sky
630,San Martin,AR,-33.081,-68.4681,54.14,14,0,6.85,clear sky
631,Kremze,CZ,48.905,14.3057,54.45,87,100,6.87,overcast clouds
632,Komyshnya,UA,50.1859,33.684,48.42,82,100,10.09,overcast clouds
633,Luena,AO,-11.7833,19.9167,80.78,65,75,5.75,broken clouds
634,Nadym,RU,65.5333,72.5167,28.96,97,100,15.59,light snow
635,Bozoum,CF,6.3193,16.3799,97.75,9,10,5.86,clear sky
636,Manokwari,ID,-0.8667,134.0833,78.6,83,86,7.67,overcast clouds
637,Bonawon,PH,9.134,122.9193,80.89,79,8,4.74,clear sky
638,Surt,LY,31.2089,16.5887,77.9,35,70,13.98,broken clouds
639,Porto Walter,BR,-8.2686,-72.7439,78.69,75,100,3.29,overcast clouds
640,Mecca,SA,21.4267,39.8261,88.52,23,0,15.43,clear sky
641,Peru,US,40.7537,-86.0689,59.52,70,75,17.27,broken clouds
642,Ekhabi,RU,53.5102,142.9671,6.91,87,13,11.83,few clouds
643,Salaga,GH,8.5508,-0.5188,104.92,21,77,3.96,broken clouds
644,Coahuayana,MX,18.7333,-103.6833,77.54,16,65,0.74,broken clouds
645,Oum Hadjer,TD,13.2954,19.6966,100.67,4,23,4.72,few clouds
646,Hvide Sande,DK,56.0045,8.1294,41.09,59,90,18.86,overcast clouds
647,Honningsvag,NO,70.9821,25.9704,29.95,74,75,27.63,broken clouds
648,Rorvik,NO,64.8621,11.2373,35.58,59,100,23.04,overcast clouds
649,Kampot,KH,10.6167,104.1833,78.85,78,42,6.89,scattered clouds
650,Gornopravdinsk,RU,60.05,69.9,25.47,91,99,7.02,overcast clouds
651,Juli,PE,-16.2167,-69.45,50.72,59,15,7.2,few clouds
652,Temple,US,31.0982,-97.3428,65.64,44,66,18.77,broken clouds
653,Cristalina,BR,-16.7686,-47.6136,80.01,40,7,4.54,clear sky
654,Modra,SK,48.334,17.3071,61.93,47,0,12.66,clear sky
655,Sangar,RU,63.9242,127.4739,-7.85,99,55,4.09,broken clouds
656,Jiuquan,CN,39.7432,98.5174,42.93,23,29,1.52,scattered clouds
657,Sorland,NO,67.667,12.6934,33.66,75,40,10.36,scattered clouds
658,Longonjo,AO,-12.9067,15.2533,72.18,80,97,3.04,light rain
659,Chumikan,RU,54.7183,135.315,8.24,89,67,6.08,broken clouds
660,Trairi,BR,-3.2778,-39.2689,85.82,63,47,12.17,scattered clouds
661,Kinango,KE,-4.1372,39.3153,84.31,65,84,10.89,broken clouds
662,Gombong,ID,-7.6072,109.5142,78.22,89,100,2.26,very heavy rain
663,Ha Tinh,VN,18.3333,105.9,73.33,93,99,1.88,overcast clouds
664,Ondo,NG,7.1,4.8333,93.6,39,98,6.69,overcast clouds
